,name,mois_annee_comptage,sum_counts
0,10  avenue de la Grande Armée SE-NO,2018-07-01,1382.0
1,10  avenue de la Grande Armée SE-NO,2018-08-01,8030.0
2,10  avenue de la Grande Armée SE-NO,2018-09-01,12009.0
3,10  avenue de la Grande Armée SE-NO,2018-10-01,10184.0
4,10  avenue de la Grande Armée SE-NO,2018-11-01,8203.0
5,10  avenue de la Grande Armée SE-NO,2018-12-01,6712.0
6,10  avenue de la Grande Armée SE-NO,2019-01-01,3150.0
7,10  avenue de la Grande Armée SE-NO,2019-02-01,107.0
8,10  avenue de la Grande Armée SE-NO,2019-03-01,214.0
9,10  avenue de la Grande Armée SE-NO,2019-04-01,172.0
10,10  avenue de la Grande Armée SE-NO,2019-05-01,8468.0
11,10  avenue de la Grande Armée SE-NO,2019-06-01,10999.0
12,10  avenue de la Grande Armée SE-NO,2019-07-01,13956.0
13,10  avenue de la Grande Armée SE-NO,2019-08-01,11225.0
14,10  avenue de la Grande Armée SE-NO,2019-09-01,13217.0
15,10  avenue de la Grande Armée SE-NO,2019-10-01,8868.0
16,10  avenue de la Grande Armée SE-NO,2019-11-01,11138.0
17,10  avenue de la Grande Armée SE-NO,2019-12-01,19998.0
18,10 Bd Auguste Blanqui NE-SO,2018-12-01,9119.0
19,10 Bd Auguste Blanqui NE-SO,2019-01-01,12209.0
20,10 Bd Auguste Blanqui NE-SO,2019-02-01,13581.0
21,10 Bd Auguste Blanqui NE-SO,2019-03-01,15078.0
22,10 Bd Auguste Blanqui NE-SO,2019-04-01,14016.0
23,10 Bd Auguste Blanqui NE-SO,2019-05-01,16410.0
24,10 Bd Auguste Blanqui NE-SO,2019-06-01,18155.0
25,10 Bd Auguste Blanqui NE-SO,2019-07-01,21053.0
26,10 Bd Auguste Blanqui NE-SO,2019-08-01,16094.0
27,10 Bd Auguste Blanqui NE-SO,2019-09-01,25612.0
28,10 Bd Auguste Blanqui NE-SO,2019-10-01,21398.0
29,10 Bd Auguste Blanqui NE-SO,2019-11-01,18059.0
30,10 Bd Auguste Blanqui NE-SO,2019-12-01,41275.0
31,10 avenue de la Grande Armée,2021-12-01,13391.0
32,10 avenue de la Grande Armée,2022-01-01,13864.0
33,10 avenue de la Grande Armée,2022-02-01,14777.0
34,10 avenue de la Grande Armée,2022-03-01,18670.0
35,10 avenue de la Grande Armée,2022-04-01,19592.0
36,10 avenue de la Grande Armée,2022-05-01,23891.0
37,10 avenue de la Grande Armée,2022-06-01,22534.0
38,10 avenue de la Grande Armée,2022-07-01,22787.0
39,10 avenue de la Grande Armée,2022-08-01,17684.0
40,10 avenue de la Grande Armée,2022-09-01,24292.0
41,10 avenue de la Grande Armée,2022-10-01,24126.0
42,10 avenue de la Grande Armée,2022-11-01,20216.0
43,10 avenue de la Grande Armée,2022-12-01,15009.0
44,10 avenue de la Grande Armée,2023-01-01,5453.0
45,10 avenue de la Grande Armée SE-NO,2020-01-01,19004.0
46,10 avenue de la Grande Armée SE-NO,2020-02-01,12571.0
47,10 avenue de la Grande Armée SE-NO,2020-03-01,9053.0
48,10 avenue de la Grande Armée SE-NO,2020-04-01,3621.0
49,10 avenue de la Grande Armée SE-NO,2020-05-01,19369.0
50,10 avenue de la Grande Armée SE-NO,2020-06-01,26126.0
51,10 avenue de la Grande Armée SE-NO,2020-07-01,23422.0
52,10 avenue de la Grande Armée SE-NO,2020-08-01,15441.0
53,10 avenue de la Grande Armée SE-NO,2020-09-01,23728.0
54,10 avenue de la Grande Armée SE-NO,2020-10-01,16297.0
55,10 avenue de la Grande Armée SE-NO,2020-11-01,10107.0
56,10 avenue de la Grande Armée SE-NO,2020-12-01,10121.0
57,10 avenue de la Grande Armée SE-NO,2021-01-01,9975.0
58,10 avenue de la Grande Armée SE-NO,2021-02-01,11459.0
59,10 avenue de la Grande Armée SE-NO,2021-03-01,14335.0
60,10 avenue de la Grande Armée SE-NO,2021-04-01,13607.0
61,10 avenue de la Grande Armée SE-NO,2021-05-01,15055.0
62,10 avenue de la Grande Armée SE-NO,2021-06-01,20146.0
63,10 avenue de la Grande Armée SE-NO,2021-07-01,19021.0
64,10 avenue de la Grande Armée SE-NO,2021-08-01,14541.0
65,10 avenue de la Grande Armée SE-NO,2021-09-01,27046.0
66,10 avenue de la Grande Armée SE-NO,2021-10-01,23987.0
67,10 avenue de la Grande Armée SE-NO,2021-11-01,17928.0
68,10 avenue de la Grande Armée SE-NO,2021-12-01,13411.0
69,10 boulevard Auguste Blanqui,2021-12-01,22644.0
70,10 boulevard Auguste Blanqui,2022-01-01,23984.0
71,10 boulevard Auguste Blanqui,2022-02-01,24942.0
72,10 boulevard Auguste Blanqui,2022-03-01,30251.0
73,10 boulevard Auguste Blanqui,2022-04-01,28322.0
74,10 boulevard Auguste Blanqui,2022-05-01,32185.0
75,10 boulevard Auguste Blanqui,2022-06-01,32692.0
76,10 boulevard Auguste Blanqui,2022-07-01,27832.0
77,10 boulevard Auguste Blanqui,2022-08-01,22844.0
78,10 boulevard Auguste Blanqui,2022-09-01,35537.0
79,10 boulevard Auguste Blanqui,2022-10-01,31961.0
80,10 boulevard Auguste Blanqui,2022-11-01,31277.0
81,10 boulevard Auguste Blanqui,2022-12-01,21216.0
82,10 boulevard Auguste Blanqui,2023-01-01,8489.0
83,10 boulevard Auguste Blanqui NE-SO,2020-01-01,39059.0
84,10 boulevard Auguste Blanqui NE-SO,2020-02-01,20095.0
85,10 boulevard Auguste Blanqui NE-SO,2020-03-01,15265.0
86,10 boulevard Auguste Blanqui NE-SO,2020-04-01,7467.0
87,10 boulevard Auguste Blanqui NE-SO,2020-05-01,25163.0
88,10 boulevard Auguste Blanqui NE-SO,2020-06-01,35440.0
89,10 boulevard Auguste Blanqui NE-SO,2020-07-01,33683.0
90,10 boulevard Auguste Blanqui NE-SO,2020-08-01,23264.0
91,10 boulevard Auguste Blanqui NE-SO,2020-09-01,38884.0
92,10 boulevard Auguste Blanqui NE-SO,2020-10-01,28415.0
93,10 boulevard Auguste Blanqui NE-SO,2020-11-01,20918.0
94,10 boulevard Auguste Blanqui NE-SO,2020-12-01,18919.0
95,10 boulevard Auguste Blanqui NE-SO,2021-01-01,20030.0
96,10 boulevard Auguste Blanqui NE-SO,2021-02-01,16925.0
97,10 boulevard Auguste Blanqui NE-SO,2021-03-01,25312.0
98,10 boulevard Auguste Blanqui NE-SO,2021-04-01,23626.0
99,10 boulevard Auguste Blanqui NE-SO,2021-05-01,25567.0
100,10 boulevard Auguste Blanqui NE-SO,2021-06-01,31399.0
101,10 boulevard Auguste Blanqui NE-SO,2021-07-01,26009.0
102,10 boulevard Auguste Blanqui NE-SO,2021-08-01,20992.0
103,10 boulevard Auguste Blanqui NE-SO,2021-09-01,34850.0
104,10 boulevard Auguste Blanqui NE-SO,2021-10-01,31189.0
105,10 boulevard Auguste Blanqui NE-SO,2021-11-01,27229.0
106,10 boulevard Auguste Blanqui NE-SO,2021-12-01,22654.0
107,100 Rue La Fayette O-E,2018-01-01,17819.0
108,100 Rue La Fayette O-E,2018-02-01,13278.0
109,100 Rue La Fayette O-E,2018-03-01,18010.0
110,100 Rue La Fayette O-E,2018-04-01,23750.0
111,100 Rue La Fayette O-E,2018-05-01,24009.0
112,100 Rue La Fayette O-E,2018-06-01,26023.0
113,100 Rue La Fayette O-E,2018-07-01,26393.0
114,100 Rue La Fayette O-E,2018-08-01,23246.0
115,100 Rue La Fayette O-E,2018-09-01,32139.0
116,100 Rue La Fayette O-E,2018-10-01,34349.0
117,100 Rue La Fayette O-E,2018-11-01,25830.0
118,100 Rue La Fayette O-E,2018-12-01,20127.0
119,100 Rue La Fayette O-E,2019-01-01,22679.0
120,100 Rue La Fayette O-E,2019-02-01,25083.0
121,100 Rue La Fayette O-E,2019-03-01,27085.0
122,100 Rue La Fayette O-E,2019-04-01,24042.0
123,100 Rue La Fayette O-E,2019-05-01,28262.0
124,100 Rue La Fayette O-E,2019-06-01,31381.0
125,100 Rue La Fayette O-E,2019-07-01,40037.0
126,100 Rue La Fayette O-E,2019-08-01,31346.0
127,100 Rue La Fayette O-E,2019-09-01,37083.0
128,100 Rue La Fayette O-E,2019-10-01,33222.0
129,100 Rue La Fayette O-E,2019-11-01,29418.0
130,100 Rue La Fayette O-E,2019-12-01,56664.0
131,100 rue La Fayette,2020-01-01,50774.0
132,100 rue La Fayette,2020-02-01,32336.0
133,100 rue La Fayette,2020-03-01,21525.0
134,100 rue La Fayette,2020-04-01,8441.0
135,100 rue La Fayette,2020-05-01,30148.0
136,100 rue La Fayette,2020-06-01,51798.0
137,100 rue La Fayette,2020-07-01,54677.0
138,100 rue La Fayette,2020-08-01,43020.0
139,100 rue La Fayette,2020-09-01,65129.0
140,100 rue La Fayette,2020-10-01,51119.0
141,100 rue La Fayette,2020-11-01,32238.0
142,100 rue La Fayette,2020-12-01,33178.0
143,100 rue La Fayette,2021-01-01,33779.0
144,100 rue La Fayette,2021-02-01,31643.0
145,100 rue La Fayette,2021-03-01,41692.0
146,100 rue La Fayette,2021-04-01,38412.0
147,100 rue La Fayette,2021-05-01,41133.0
148,100 rue La Fayette,2021-06-01,51589.0
149,100 rue La Fayette,2021-07-01,46571.0
150,100 rue La Fayette,2021-08-01,38588.0
151,100 rue La Fayette,2021-09-01,59117.0
152,100 rue La Fayette,2021-10-01,29880.0
153,100 rue La Fayette,2021-11-01,0.0
154,100 rue La Fayette,2021-12-01,0.0
155,100 rue La Fayette,2021-12-01,0.0
156,100 rue La Fayette,2022-01-01,0.0
157,100 rue La Fayette,2022-02-01,0.0
158,100 rue La Fayette,2022-03-01,0.0
159,100 rue La Fayette,2022-04-01,0.0
160,100 rue La Fayette,2022-05-01,0.0
161,100 rue La Fayette,2022-06-01,0.0
162,100 rue La Fayette,2022-11-01,21.0
163,100 rue La Fayette,2022-12-01,0.0
164,100 rue La Fayette,2023-01-01,0.0
165,102 Bd magenta SE-NO,2018-11-01,4623.0
166,102 Bd magenta SE-NO,2018-12-01,46351.0
167,102 Bd magenta SE-NO,2019-01-01,50325.0
168,102 Bd magenta SE-NO,2019-02-01,55375.0
169,102 Bd magenta SE-NO,2019-03-01,60548.0
170,102 Bd magenta SE-NO,2019-04-01,63812.0
171,102 Bd magenta SE-NO,2019-05-01,67161.0
172,102 Bd magenta SE-NO,2019-06-01,72152.0
173,102 Bd magenta SE-NO,2019-07-01,80806.0
174,102 Bd magenta SE-NO,2019-08-01,63791.0
175,102 Bd magenta SE-NO,2019-09-01,96133.0
176,102 Bd magenta SE-NO,2019-10-01,84974.0
177,102 Bd magenta SE-NO,2019-11-01,70891.0
178,102 Bd magenta SE-NO,2019-12-01,139333.0
179,102 boulevard de Magenta,2021-12-01,97708.0
180,102 boulevard de Magenta,2022-01-01,104264.0
181,102 boulevard de Magenta,2022-02-01,112696.0
182,102 boulevard de Magenta,2022-03-01,134289.0
183,102 boulevard de Magenta,2022-04-01,128817.0
184,102 boulevard de Magenta,2022-05-01,147927.0
185,102 boulevard de Magenta,2022-06-01,150829.0
186,102 boulevard de Magenta,2022-07-01,142570.0
187,102 boulevard de Magenta,2022-08-01,112623.0
188,102 boulevard de Magenta,2022-09-01,164278.0
189,102 boulevard de Magenta,2022-10-01,168979.0
190,102 boulevard de Magenta,2022-11-01,144821.0
191,102 boulevard de Magenta,2022-12-01,100068.0
192,102 boulevard de Magenta,2023-01-01,36923.0
193,102 boulevard de Magenta SE-NO,2020-01-01,139417.0
194,102 boulevard de Magenta SE-NO,2020-02-01,81920.0
195,102 boulevard de Magenta SE-NO,2020-03-01,54507.0
196,102 boulevard de Magenta SE-NO,2020-04-01,21191.0
197,102 boulevard de Magenta SE-NO,2020-05-01,94153.0
198,102 boulevard de Magenta SE-NO,2020-06-01,149705.0
199,102 boulevard de Magenta SE-NO,2020-07-01,150209.0
200,102 boulevard de Magenta SE-NO,2020-08-01,101419.0
201,102 boulevard de Magenta SE-NO,2020-09-01,163911.0
202,102 boulevard de Magenta SE-NO,2020-10-01,126628.0
203,102 boulevard de Magenta SE-NO,2020-11-01,77204.0
204,102 boulevard de Magenta SE-NO,2020-12-01,78894.0
205,102 boulevard de Magenta SE-NO,2021-01-01,83348.0
206,102 boulevard de Magenta SE-NO,2021-02-01,78556.0
207,102 boulevard de Magenta SE-NO,2021-03-01,106768.0
208,102 boulevard de Magenta SE-NO,2021-04-01,100624.0
209,102 boulevard de Magenta SE-NO,2021-05-01,112350.0
210,102 boulevard de Magenta SE-NO,2021-06-01,145853.0
211,102 boulevard de Magenta SE-NO,2021-07-01,122646.0
212,102 boulevard de Magenta SE-NO,2021-08-01,94497.0
213,102 boulevard de Magenta SE-NO,2021-09-01,155261.0
214,102 boulevard de Magenta SE-NO,2021-10-01,144942.0
215,102 boulevard de Magenta SE-NO,2021-11-01,122898.0
216,102 boulevard de Magenta SE-NO,2021-12-01,97901.0
217,105 Rue La Fayette E-O,2018-01-01,30167.0
218,105 Rue La Fayette E-O,2018-02-01,20833.0
219,105 Rue La Fayette E-O,2018-03-01,30474.0
220,105 Rue La Fayette E-O,2018-04-01,35930.0
221,105 Rue La Fayette E-O,2018-05-01,39812.0
222,105 Rue La Fayette E-O,2018-06-01,45359.0
223,105 Rue La Fayette E-O,2018-07-01,47941.0
224,105 Rue La Fayette E-O,2018-08-01,35845.0
225,105 Rue La Fayette E-O,2018-09-01,56431.0
226,105 Rue La Fayette E-O,2018-10-01,61689.0
227,105 Rue La Fayette E-O,2018-11-01,44716.0
228,105 Rue La Fayette E-O,2018-12-01,41757.0
229,105 Rue La Fayette E-O,2019-01-01,46098.0
230,105 Rue La Fayette E-O,2019-02-01,46666.0
231,105 Rue La Fayette E-O,2019-03-01,53183.0
232,105 Rue La Fayette E-O,2019-04-01,61721.0
233,105 Rue La Fayette E-O,2019-05-01,60309.0
234,105 Rue La Fayette E-O,2019-06-01,64240.0
235,105 Rue La Fayette E-O,2019-07-01,73889.0
236,105 Rue La Fayette E-O,2019-08-01,58145.0
237,105 Rue La Fayette E-O,2019-09-01,86068.0
238,105 Rue La Fayette E-O,2019-10-01,75584.0
239,105 Rue La Fayette E-O,2019-11-01,62019.0
240,105 Rue La Fayette E-O,2019-12-01,129266.0
241,105 rue La Fayette,2021-12-01,52376.0
242,105 rue La Fayette,2022-01-01,51685.0
243,105 rue La Fayette,2022-02-01,54095.0
244,105 rue La Fayette,2022-03-01,65297.0
245,105 rue La Fayette,2022-04-01,59725.0
246,105 rue La Fayette,2022-05-01,67144.0
247,105 rue La Fayette,2022-06-01,65717.0
248,105 rue La Fayette,2022-07-01,14616.0
249,105 rue La Fayette,2022-11-01,13.0
250,105 rue La Fayette,2022-12-01,0.0
251,105 rue La Fayette,2023-01-01,0.0
252,105 rue La Fayette E-O,2020-01-01,124392.0
253,105 rue La Fayette E-O,2020-02-01,67979.0
254,105 rue La Fayette E-O,2020-03-01,41611.0
255,105 rue La Fayette E-O,2020-04-01,13758.0
256,105 rue La Fayette E-O,2020-05-01,51972.0
257,105 rue La Fayette E-O,2020-06-01,94127.0
258,105 rue La Fayette E-O,2020-07-01,105874.0
259,105 rue La Fayette E-O,2020-08-01,77015.0
260,105 rue La Fayette E-O,2020-09-01,115807.0
261,105 rue La Fayette E-O,2020-10-01,89975.0
262,105 rue La Fayette E-O,2020-11-01,56607.0
263,105 rue La Fayette E-O,2020-12-01,59690.0
264,105 rue La Fayette E-O,2021-01-01,53465.0
265,105 rue La Fayette E-O,2021-02-01,48529.0
266,105 rue La Fayette E-O,2021-03-01,63844.0
267,105 rue La Fayette E-O,2021-04-01,57282.0
268,105 rue La Fayette E-O,2021-05-01,68153.0
269,105 rue La Fayette E-O,2021-06-01,90145.0
270,105 rue La Fayette E-O,2021-07-01,77983.0
271,105 rue La Fayette E-O,2021-08-01,61184.0
272,105 rue La Fayette E-O,2021-09-01,105401.0
273,105 rue La Fayette E-O,2021-10-01,33294.0
274,105 rue La Fayette E-O,2021-11-01,63029.0
275,105 rue La Fayette E-O,2021-12-01,52413.0
276,106 Avenue Denfert Rochereau NE-SO,2018-01-01,12054.0
277,106 Avenue Denfert Rochereau NE-SO,2018-02-01,9642.0
278,106 Avenue Denfert Rochereau NE-SO,2018-03-01,13268.0
279,106 Avenue Denfert Rochereau NE-SO,2018-04-01,16295.0
280,106 Avenue Denfert Rochereau NE-SO,2018-05-01,19182.0
281,106 Avenue Denfert Rochereau NE-SO,2018-06-01,19785.0
282,106 Avenue Denfert Rochereau NE-SO,2018-07-01,18450.0
283,106 Avenue Denfert Rochereau NE-SO,2018-08-01,14889.0
284,106 Avenue Denfert Rochereau NE-SO,2018-09-01,24688.0
285,106 Avenue Denfert Rochereau NE-SO,2018-10-01,23782.0
286,106 Avenue Denfert Rochereau NE-SO,2018-11-01,18691.0
287,106 Avenue Denfert Rochereau NE-SO,2018-12-01,14755.0
288,106 Avenue Denfert Rochereau NE-SO,2019-01-01,15818.0
289,106 Avenue Denfert Rochereau NE-SO,2019-02-01,17919.0
290,106 Avenue Denfert Rochereau NE-SO,2019-03-01,19811.0
291,106 Avenue Denfert Rochereau NE-SO,2019-04-01,25319.0
292,106 Avenue Denfert Rochereau NE-SO,2019-05-01,28938.0
293,106 Avenue Denfert Rochereau NE-SO,2019-06-01,27333.0
294,106 Avenue Denfert Rochereau NE-SO,2019-07-01,27730.0
295,106 Avenue Denfert Rochereau NE-SO,2019-08-01,23312.0
296,106 Avenue Denfert Rochereau NE-SO,2019-09-01,37476.0
297,106 Avenue Denfert Rochereau NE-SO,2019-10-01,31823.0
298,106 Avenue Denfert Rochereau NE-SO,2019-11-01,26762.0
299,106 Avenue Denfert Rochereau NE-SO,2019-12-01,51696.0
300,106 avenue Denfert Rochereau,2021-12-01,35180.0
301,106 avenue Denfert Rochereau,2022-01-01,37775.0
302,106 avenue Denfert Rochereau,2022-02-01,40281.0
303,106 avenue Denfert Rochereau,2022-03-01,49608.0
304,106 avenue Denfert Rochereau,2022-04-01,48056.0
305,106 avenue Denfert Rochereau,2022-05-01,54828.0
306,106 avenue Denfert Rochereau,2022-06-01,56650.0
307,106 avenue Denfert Rochereau,2022-07-01,51104.0
308,106 avenue Denfert Rochereau,2022-08-01,41850.0
309,106 avenue Denfert Rochereau,2022-09-01,62976.0
310,106 avenue Denfert Rochereau,2022-10-01,63004.0
311,106 avenue Denfert Rochereau,2022-11-01,52884.0
312,106 avenue Denfert Rochereau,2022-12-01,36882.0
313,106 avenue Denfert Rochereau,2023-01-01,13891.0
314,106 avenue Denfert Rochereau NE-SO,2020-01-01,49860.0
315,106 avenue Denfert Rochereau NE-SO,2020-02-01,28776.0
316,106 avenue Denfert Rochereau NE-SO,2020-03-01,21293.0
317,106 avenue Denfert Rochereau NE-SO,2020-04-01,8722.0
318,106 avenue Denfert Rochereau NE-SO,2020-05-01,38208.0
319,106 avenue Denfert Rochereau NE-SO,2020-06-01,59480.0
320,106 avenue Denfert Rochereau NE-SO,2020-07-01,55955.0
321,106 avenue Denfert Rochereau NE-SO,2020-08-01,39690.0
322,106 avenue Denfert Rochereau NE-SO,2020-09-01,68881.0
323,106 avenue Denfert Rochereau NE-SO,2020-10-01,50014.0
324,106 avenue Denfert Rochereau NE-SO,2020-11-01,29450.0
325,106 avenue Denfert Rochereau NE-SO,2020-12-01,26934.0
326,106 avenue Denfert Rochereau NE-SO,2021-01-01,31449.0
327,106 avenue Denfert Rochereau NE-SO,2021-02-01,29566.0
328,106 avenue Denfert Rochereau NE-SO,2021-03-01,41400.0
329,106 avenue Denfert Rochereau NE-SO,2021-04-01,37365.0
330,106 avenue Denfert Rochereau NE-SO,2021-05-01,41158.0
331,106 avenue Denfert Rochereau NE-SO,2021-06-01,52576.0
332,106 avenue Denfert Rochereau NE-SO,2021-07-01,42879.0
333,106 avenue Denfert Rochereau NE-SO,2021-08-01,34742.0
334,106 avenue Denfert Rochereau NE-SO,2021-09-01,59014.0
335,106 avenue Denfert Rochereau NE-SO,2021-10-01,52689.0
336,106 avenue Denfert Rochereau NE-SO,2021-11-01,44805.0
337,106 avenue Denfert Rochereau NE-SO,2021-12-01,35294.0
338,129 Rue Lecourbe SO-NE,2019-10-01,1757.0
339,129 Rue Lecourbe SO-NE,2019-11-01,17062.0
340,129 Rue Lecourbe SO-NE,2019-12-01,33245.0
341,129 rue Lecourbe,2021-12-01,24599.0
342,129 rue Lecourbe,2022-01-01,27993.0
343,129 rue Lecourbe,2022-02-01,28015.0
344,129 rue Lecourbe,2022-03-01,34031.0
345,129 rue Lecourbe,2022-04-01,31582.0
346,129 rue Lecourbe,2022-05-01,36404.0
347,129 rue Lecourbe,2022-06-01,37486.0
348,129 rue Lecourbe,2022-07-01,30573.0
349,129 rue Lecourbe,2022-08-01,23170.0
350,129 rue Lecourbe,2022-09-01,39678.0
351,129 rue Lecourbe,2022-10-01,36541.0
352,129 rue Lecourbe,2022-11-01,37676.0
353,129 rue Lecourbe,2022-12-01,28025.0
354,129 rue Lecourbe,2023-01-01,10729.0
355,129 rue Lecourbe SO-NE,2020-01-01,34265.0
356,129 rue Lecourbe SO-NE,2020-02-01,20434.0
357,129 rue Lecourbe SO-NE,2020-03-01,16412.0
358,129 rue Lecourbe SO-NE,2020-04-01,10255.0
359,129 rue Lecourbe SO-NE,2020-05-01,28901.0
360,129 rue Lecourbe SO-NE,2020-06-01,42483.0
361,129 rue Lecourbe SO-NE,2020-07-01,39335.0
362,129 rue Lecourbe SO-NE,2020-08-01,26859.0
363,129 rue Lecourbe SO-NE,2020-09-01,48493.0
364,129 rue Lecourbe SO-NE,2020-10-01,36731.0
365,129 rue Lecourbe SO-NE,2020-11-01,28063.0
366,129 rue Lecourbe SO-NE,2020-12-01,24884.0
367,129 rue Lecourbe SO-NE,2021-01-01,24222.0
368,129 rue Lecourbe SO-NE,2021-02-01,20865.0
369,129 rue Lecourbe SO-NE,2021-03-01,30933.0
370,129 rue Lecourbe SO-NE,2021-04-01,27390.0
371,129 rue Lecourbe SO-NE,2021-05-01,29946.0
372,129 rue Lecourbe SO-NE,2021-06-01,37141.0
373,129 rue Lecourbe SO-NE,2021-07-01,28793.0
374,129 rue Lecourbe SO-NE,2021-08-01,21310.0
375,129 rue Lecourbe SO-NE,2021-09-01,38954.0
376,129 rue Lecourbe SO-NE,2021-10-01,35638.0
377,129 rue Lecourbe SO-NE,2021-11-01,62041.0
378,129 rue Lecourbe SO-NE,2021-12-01,24605.0
379,132 Rue Lecourbe NE-SO,2019-10-01,1653.0
380,132 Rue Lecourbe NE-SO,2019-11-01,24468.0
381,132 Rue Lecourbe NE-SO,2019-12-01,55758.0
382,132 rue Lecourbe,2021-12-01,25523.0
383,132 rue Lecourbe,2022-01-01,27133.0
384,132 rue Lecourbe,2022-02-01,27701.0
385,132 rue Lecourbe,2022-03-01,32465.0
386,132 rue Lecourbe,2022-04-01,30447.0
387,132 rue Lecourbe,2022-05-01,36090.0
388,132 rue Lecourbe,2022-06-01,36004.0
389,132 rue Lecourbe,2022-07-01,30947.0
390,132 rue Lecourbe,2022-08-01,23994.0
391,132 rue Lecourbe,2022-09-01,38624.0
392,132 rue Lecourbe,2022-10-01,34674.0
393,132 rue Lecourbe,2022-11-01,32012.0
394,132 rue Lecourbe,2022-12-01,23251.0
395,132 rue Lecourbe,2023-01-01,9379.0
396,132 rue Lecourbe NE-SO,2020-01-01,52254.0
397,132 rue Lecourbe NE-SO,2020-02-01,29474.0
398,132 rue Lecourbe NE-SO,2020-03-01,21512.0
399,132 rue Lecourbe NE-SO,2020-04-01,12694.0
400,132 rue Lecourbe NE-SO,2020-05-01,36405.0
401,132 rue Lecourbe NE-SO,2020-06-01,51815.0
402,132 rue Lecourbe NE-SO,2020-07-01,49175.0
403,132 rue Lecourbe NE-SO,2020-08-01,33401.0
404,132 rue Lecourbe NE-SO,2020-09-01,57550.0
405,132 rue Lecourbe NE-SO,2020-10-01,42044.0
406,132 rue Lecourbe NE-SO,2020-11-01,30392.0
407,132 rue Lecourbe NE-SO,2020-12-01,27292.0
408,132 rue Lecourbe NE-SO,2021-01-01,26324.0
409,132 rue Lecourbe NE-SO,2021-02-01,23016.0
410,132 rue Lecourbe NE-SO,2021-03-01,32285.0
411,132 rue Lecourbe NE-SO,2021-04-01,29526.0
412,132 rue Lecourbe NE-SO,2021-05-01,32001.0
413,132 rue Lecourbe NE-SO,2021-06-01,39309.0
414,132 rue Lecourbe NE-SO,2021-07-01,32184.0
415,132 rue Lecourbe NE-SO,2021-08-01,23720.0
416,132 rue Lecourbe NE-SO,2021-09-01,41213.0
417,132 rue Lecourbe NE-SO,2021-10-01,36679.0
418,132 rue Lecourbe NE-SO,2021-11-01,30178.0
419,132 rue Lecourbe NE-SO,2021-12-01,25553.0
420,135 Avenue Daumesnil SE-NO,2018-01-01,18903.0
421,135 Avenue Daumesnil SE-NO,2018-02-01,14251.0
422,135 Avenue Daumesnil SE-NO,2018-03-01,21653.0
423,135 Avenue Daumesnil SE-NO,2018-04-01,29096.0
424,135 Avenue Daumesnil SE-NO,2018-05-01,33336.0
425,135 Avenue Daumesnil SE-NO,2018-06-01,34957.0
426,135 Avenue Daumesnil SE-NO,2018-07-01,34677.0
427,135 Avenue Daumesnil SE-NO,2018-08-01,29340.0
428,135 Avenue Daumesnil SE-NO,2018-09-01,43362.0
429,135 Avenue Daumesnil SE-NO,2018-10-01,42086.0
430,135 Avenue Daumesnil SE-NO,2018-11-01,31035.0
431,135 Avenue Daumesnil SE-NO,2018-12-01,24759.0
432,135 Avenue Daumesnil SE-NO,2019-01-01,27243.0
433,135 Avenue Daumesnil SE-NO,2019-02-01,29996.0
434,135 Avenue Daumesnil SE-NO,2019-03-01,32998.0
435,135 Avenue Daumesnil SE-NO,2019-04-01,37451.0
436,135 Avenue Daumesnil SE-NO,2019-05-01,36827.0
437,135 Avenue Daumesnil SE-NO,2019-06-01,39906.0
438,135 Avenue Daumesnil SE-NO,2019-07-01,42697.0
439,135 Avenue Daumesnil SE-NO,2019-08-01,35320.0
440,135 Avenue Daumesnil SE-NO,2019-09-01,47573.0
441,135 Avenue Daumesnil SE-NO,2019-10-01,35836.0
442,135 Avenue Daumesnil SE-NO,2019-11-01,3429.0
443,135 Avenue Daumesnil SE-NO,2019-12-01,12477.0
444,135 avenue Daumesnil,2021-12-01,35035.0
445,135 avenue Daumesnil,2022-01-01,38185.0
446,135 avenue Daumesnil,2022-02-01,40804.0
447,135 avenue Daumesnil,2022-03-01,50786.0
448,135 avenue Daumesnil,2022-04-01,49012.0
449,135 avenue Daumesnil,2022-05-01,55958.0
450,135 avenue Daumesnil,2022-06-01,56884.0
451,135 avenue Daumesnil,2022-07-01,52656.0
452,135 avenue Daumesnil,2022-08-01,42615.0
453,135 avenue Daumesnil,2022-09-01,61874.0
454,135 avenue Daumesnil,2022-10-01,58337.0
455,135 avenue Daumesnil,2022-11-01,50285.0
456,135 avenue Daumesnil,2022-12-01,34145.0
457,135 avenue Daumesnil,2023-01-01,13302.0
458,135 avenue Daumesnil SE-NO,2020-01-01,41118.0
459,135 avenue Daumesnil SE-NO,2020-02-01,26858.0
460,135 avenue Daumesnil SE-NO,2020-03-01,20779.0
461,135 avenue Daumesnil SE-NO,2020-04-01,8397.0
462,135 avenue Daumesnil SE-NO,2020-05-01,48039.0
463,135 avenue Daumesnil SE-NO,2020-06-01,62071.0
464,135 avenue Daumesnil SE-NO,2020-07-01,59987.0
465,135 avenue Daumesnil SE-NO,2020-08-01,42250.0
466,135 avenue Daumesnil SE-NO,2020-09-01,70688.0
467,135 avenue Daumesnil SE-NO,2020-10-01,50171.0
468,135 avenue Daumesnil SE-NO,2020-11-01,33765.0
469,135 avenue Daumesnil SE-NO,2020-12-01,32663.0
470,135 avenue Daumesnil SE-NO,2021-01-01,33977.0
